n.,data,estado,país,atualizado_em,confirmados,mortes,recuperados
260714,2021-03-31,Amapa,Brazil,2021-04-02 15:13:53,97542.0,1302.0,72132.0
260715,2021-03-31,Amazonas,Brazil,2021-04-02 15:13:53,349123.0,12015.0,298476.0
260750,2021-03-31,Bahia,Brazil,2021-04-02 15:13:53,803664.0,15330.0,769689.0
260793,2021-03-31,Ceara,Brazil,2021-04-02 15:13:53,538301.0,14024.0,380789.0
260830,2021-03-31,Distrito Federal,Brazil,2021-04-02 15:13:53,344364.0,6029.0,321374.0
260839,2021-03-31,Espirito Santo,Brazil,2021-04-02 15:13:53,382138.0,7490.0,351496.0
260863,2021-03-31,Goias,Brazil,2021-04-02 15:13:53,484309.0,11598.0,460845.0
260997,2021-03-31,Maranhao,Brazil,2021-04-02 15:13:53,242401.0,6070.0,220903.0
261003,2021-03-31,Mato Grosso,Brazil,2021-04-02 15:13:53,308546.0,7542.0,284856.0
261004,2021-03-31,Mato Grosso do Sul,Brazil,2021-04-02 15:13:53,215598.0,4277.0,194999.0
261016,2021-03-31,Minas Gerais,Brazil,2021-04-02 15:13:53,1123913.0,24332.0,1005681.0
261096,2021-03-31,Para,Brazil,2021-04-02 15:13:53,417523.0,10426.0,390166.0
261097,2021-03-31,Paraiba,Brazil,2021-04-02 15:13:53,259173.0,5744.0,183369.0
261098,2021-03-31,Parana,Brazil,2021-04-02 15:13:53,846105.0,16717.0,589955.0
261103,2021-03-31,Pernambuco,Brazil,2021-04-02 15:13:53,349231.0,12175.0,293723.0
261104,2021-03-31,Piaui,Brazil,2021-04-02 15:13:53,205005.0,4104.0,201169.0
261132,2021-03-31,Rio Grande do Norte,Brazil,2021-04-02 15:13:53,196261.0,4507.0,142776.0
261133,2021-03-31,Rio Grande do Sul,Brazil,2021-04-02 15:13:53,845380.0,19736.0,801198.0
261134,2021-03-31,Rio de Janeiro,Brazil,2021-04-02 15:13:53,647875.0,36727.0,599767.0
261137,2021-03-31,Rondonia,Brazil,2021-04-02 15:13:53,187270.0,4143.0,164607.0
261138,2021-03-31,Roraima,Brazil,2021-04-02 15:13:53,89525.0,1341.0,84118.0
261156,2021-03-31,Santa Catarina,Brazil,2021-04-02 15:13:53,806929.0,10885.0,769659.0
261158,2021-03-31,Sao Paulo,Brazil,2021-04-02 15:13:53,2469849.0,74652.0,2120478.0
261164,2021-03-31,Sergipe,Brazil,2021-04-02 15:13:53,174600.0,3501.0,158658.0
261208,2021-03-31,Tocantins,Brazil,2021-04-02 15:13:53,140975.0,2032.0,121515.0
261468,2021-04-01,Acre,Brazil,2021-04-02 15:13:53,69988.0,1269.0,54045.0
261474,2021-04-01,Alagoas,Brazil,2021-04-02 15:13:53,154199.0,3576.0,146077.0
261479,2021-04-01,Amapa,Brazil,2021-04-02 15:13:53,98044.0,1311.0,72266.0
261480,2021-04-01,Amazonas,Brazil,2021-04-02 15:13:53,350288.0,12031.0,298476.0
261515,2021-04-01,Bahia,Brazil,2021-04-02 15:13:53,808461.0,15472.0,776831.0
261558,2021-04-01,Ceara,Brazil,2021-04-02 15:13:53,541227.0,14167.0,383785.0
261595,2021-04-01,Distrito Federal,Brazil,2021-04-02 15:13:53,345682.0,6150.0,321374.0
261604,2021-04-01,Espirito Santo,Brazil,2021-04-02 15:13:53,384362.0,7553.0,352521.0
261628,2021-04-01,Goias,Brazil,2021-04-02 15:13:53,486646.0,11725.0,462167.0
261762,2021-04-01,Maranhao,Brazil,2021-04-02 15:13:53,243720.0,6108.0,220903.0
261768,2021-04-01,Mato Grosso,Brazil,2021-04-02 15:13:53,310773.0,7629.0,286889.0
261769,2021-04-01,Mato Grosso do Sul,Brazil,2021-04-02 15:13:53,217457.0,4334.0,196702.0
261781,2021-04-01,Minas Gerais,Brazil,2021-04-02 15:13:53,1135856.0,24728.0,1016078.0
261861,2021-04-01,Para,Brazil,2021-04-02 15:13:53,420372.0,10503.0,391866.0
261862,2021-04-01,Paraiba,Brazil,2021-04-02 15:13:53,260484.0,5791.0,186084.0
261863,2021-04-01,Parana,Brazil,2021-04-02 15:13:53,851339.0,16941.0,598367.0
261868,2021-04-01,Pernambuco,Brazil,2021-04-02 15:13:53,352218.0,12249.0,298206.0
261869,2021-04-01,Piaui,Brazil,2021-04-02 15:13:53,206631.0,4141.0,201169.0
261897,2021-04-01,Rio Grande do Norte,Brazil,2021-04-02 15:13:53,197076.0,4548.0,142776.0
261898,2021-04-01,Rio Grande do Sul,Brazil,2021-04-02 15:13:53,850220.0,20063.0,808641.0
261899,2021-04-01,Rio de Janeiro,Brazil,2021-04-02 15:13:53,651914.0,37114.0,605442.0
261902,2021-04-01,Rondonia,Brazil,2021-04-02 15:13:53,188336.0,4196.0,164607.0
261903,2021-04-01,Roraima,Brazil,2021-04-02 15:13:53,89853.0,1346.0,84118.0
261921,2021-04-01,Santa Catarina,Brazil,2021-04-02 15:13:53,810787.0,11023.0,769659.0
261923,2021-04-01,Sao Paulo,Brazil,2021-04-02 15:13:53,2496416.0,75734.0,2120478.0
261929,2021-04-01,Sergipe,Brazil,2021-04-02 15:13:53,175582.0,3525.0,158658.0
261973,2021-04-01,Tocantins,Brazil,2021-04-02 15:13:53,141913.0,2057.0,122028.0
262233,2021-04-02,Acre,Brazil,2021-04-03 04:20:44,70851.0,1280.0,54778.0
262239,2021-04-02,Alagoas,Brazil,2021-04-03 04:20:44,154819.0,3598.0,146821.0
262244,2021-04-02,Amapa,Brazil,2021-04-03 04:20:44,98324.0,1318.0,72266.0
262245,2021-04-02,Amazonas,Brazil,2021-04-03 04:20:44,351118.0,12048.0,298476.0
262280,2021-04-02,Bahia,Brazil,2021-04-03 04:20:44,811808.0,15599.0,780270.0
262323,2021-04-02,Ceara,Brazil,2021-04-03 04:20:44,543754.0,14268.0,386368.0
262360,2021-04-02,Distrito Federal,Brazil,2021-04-03 04:20:44,346873.0,6207.0,321374.0
262369,2021-04-02,Espirito Santo,Brazil,2021-04-03 04:20:44,386176.0,7601.0,353868.0
262393,2021-04-02,Goias,Brazil,2021-04-03 04:20:44,487680.0,11807.0,463845.0
262527,2021-04-02,Maranhao,Brazil,2021-04-03 04:20:44,244340.0,6149.0,220903.0
262533,2021-04-02,Mato Grosso,Brazil,2021-04-03 04:20:44,311828.0,7712.0,288740.0
262534,2021-04-02,Mato Grosso do Sul,Brazil,2021-04-03 04:20:44,218959.0,4376.0,198388.0
262546,2021-04-02,Minas Gerais,Brazil,2021-04-03 04:20:44,1147578.0,25214.0,1025093.0
262626,2021-04-02,Para,Brazil,2021-04-03 04:20:44,421966.0,10619.0,391866.0
262627,2021-04-02,Paraiba,Brazil,2021-04-03 04:20:44,261711.0,5820.0,186259.0
262628,2021-04-02,Parana,Brazil,2021-04-03 04:20:44,855908.0,17183.0,598367.0
262633,2021-04-02,Pernambuco,Brazil,2021-04-03 04:20:44,353997.0,12295.0,298206.0
262634,2021-04-02,Piaui,Brazil,2021-04-03 04:20:44,207837.0,4181.0,202330.0
262662,2021-04-02,Rio Grande do Norte,Brazil,2021-04-03 04:20:44,197994.0,4588.0,142776.0
262663,2021-04-02,Rio Grande do Sul,Brazil,2021-04-03 04:20:44,858000.0,20234.0,816887.0
262664,2021-04-02,Rio de Janeiro,Brazil,2021-04-03 04:20:44,653204.0,37218.0,605442.0
262667,2021-04-02,Rondonia,Brazil,2021-04-03 04:20:44,189349.0,4233.0,164607.0
262668,2021-04-02,Roraima,Brazil,2021-04-03 04:20:44,90109.0,1352.0,84118.0
262686,2021-04-02,Santa Catarina,Brazil,2021-04-03 04:20:44,813871.0,11125.0,773868.0
262688,2021-04-02,Sao Paulo,Brazil,2021-04-03 04:20:44,2513178.0,76552.0,2120478.0
262694,2021-04-02,Sergipe,Brazil,2021-04-03 04:20:44,176357.0,3550.0,158658.0
262738,2021-04-02,Tocantins,Brazil,2021-04-03 04:20:44,142493.0,2079.0,122580.0
262998,2021-04-03,Acre,Brazil,2021-04-04 04:20:49,71062.0,1284.0,54778.0
263004,2021-04-03,Alagoas,Brazil,2021-04-04 04:20:49,155810.0,3620.0,146821.0
263009,2021-04-03,Amapa,Brazil,2021-04-04 04:20:49,98604.0,1323.0,72266.0
263010,2021-04-03,Amazonas,Brazil,2021-04-04 04:20:49,351864.0,12061.0,298476.0
263045,2021-04-03,Bahia,Brazil,2021-04-04 04:20:49,813794.0,15660.0,780270.0
263088,2021-04-03,Ceara,Brazil,2021-04-04 04:20:49,548635.0,14334.0,388801.0
263125,2021-04-03,Distrito Federal,Brazil,2021-04-04 04:20:49,348687.0,6235.0,325726.0
263134,2021-04-03,Espirito Santo,Brazil,2021-04-04 04:20:49,387778.0,7639.0,355742.0
263158,2021-04-03,Goias,Brazil,2021-04-04 04:20:49,488558.0,11822.0,465458.0
263292,2021-04-03,Maranhao,Brazil,2021-04-04 04:20:49,244563.0,6191.0,220903.0
263298,2021-04-03,Mato Grosso,Brazil,2021-04-04 04:20:49,312625.0,7785.0,290052.0
263299,2021-04-03,Mato Grosso do Sul,Brazil,2021-04-04 04:20:49,219857.0,4424.0,198388.0
263311,2021-04-03,Minas Gerais,Brazil,2021-04-04 04:20:49,1153526.0,25534.0,1030947.0
263391,2021-04-03,Para,Brazil,2021-04-04 04:20:49,422442.0,10693.0,394451.0
263392,2021-04-03,Paraiba,Brazil,2021-04-04 04:20:49,262500.0,5866.0,186259.0
263393,2021-04-03,Parana,Brazil,2021-04-04 04:20:49,857951.0,17257.0,598367.0
263398,2021-04-03,Pernambuco,Brazil,2021-04-04 04:20:49,354982.0,12349.0,298206.0
263399,2021-04-03,Piaui,Brazil,2021-04-04 04:20:49,208974.0,4212.0,203487.0
263427,2021-04-03,Rio Grande do Norte,Brazil,2021-04-04 04:20:49,199070.0,4616.0,142776.0
263428,2021-04-03,Rio Grande do Sul,Brazil,2021-04-04 04:20:49,859253.0,20436.0,816887.0
263429,2021-04-03,Rio de Janeiro,Brazil,2021-04-04 04:20:49,657139.0,37629.0,605442.0
263432,2021-04-03,Rondonia,Brazil,2021-04-04 04:20:49,189997.0,4259.0,164607.0
263433,2021-04-03,Roraima,Brazil,2021-04-04 04:20:49,90276.0,1352.0,84118.0
263451,2021-04-03,Santa Catarina,Brazil,2021-04-04 04:20:49,815113.0,11189.0,773868.0
263453,2021-04-03,Sao Paulo,Brazil,2021-04-04 04:20:49,2520204.0,76750.0,2149176.0
263459,2021-04-03,Sergipe,Brazil,2021-04-04 04:20:49,177261.0,3572.0,158658.0
263503,2021-04-03,Tocantins,Brazil,2021-04-04 04:20:49,143072.0,2101.0,122580.0
263763,2021-04-04,Acre,Brazil,2021-04-05 04:20:35,71157.0,1291.0,54778.0
263769,2021-04-04,Alagoas,Brazil,2021-04-05 04:20:35,156239.0,3643.0,146821.0
263774,2021-04-04,Amapa,Brazil,2021-04-05 04:20:35,98898.0,1323.0,72266.0
263775,2021-04-04,Amazonas,Brazil,2021-04-05 04:20:35,352312.0,12072.0,298476.0
263810,2021-04-04,Bahia,Brazil,2021-04-05 04:20:35,815649.0,15710.0,785652.0
263853,2021-04-04,Ceara,Brazil,2021-04-05 04:20:35,552009.0,14407.0,388801.0
263890,2021-04-04,Distrito Federal,Brazil,2021-04-05 04:20:35,349775.0,6288.0,325726.0
263899,2021-04-04,Espirito Santo,Brazil,2021-04-05 04:20:35,388600.0,7672.0,355742.0
263923,2021-04-04,Goias,Brazil,2021-04-05 04:20:35,489469.0,11838.0,465458.0
264057,2021-04-04,Maranhao,Brazil,2021-04-05 04:20:35,244754.0,6236.0,220903.0
264063,2021-04-04,Mato Grosso,Brazil,2021-04-05 04:20:35,313257.0,7862.0,291209.0
264064,2021-04-04,Mato Grosso do Sul,Brazil,2021-04-05 04:20:35,220894.0,4481.0,198388.0
264076,2021-04-04,Minas Gerais,Brazil,2021-04-05 04:20:35,1156435.0,25654.0,1031512.0
264156,2021-04-04,Para,Brazil,2021-04-05 04:20:35,422995.0,10727.0,394451.0
264157,2021-04-04,Paraiba,Brazil,2021-04-05 04:20:35,263581.0,5906.0,186259.0
264158,2021-04-04,Parana,Brazil,2021-04-05 04:20:35,858988.0,17299.0,598367.0
264163,2021-04-04,Pernambuco,Brazil,2021-04-05 04:20:35,355617.0,12377.0,298206.0
264164,2021-04-04,Piaui,Brazil,2021-04-05 04:20:35,209874.0,4240.0,205341.0
264192,2021-04-04,Rio Grande do Norte,Brazil,2021-04-05 04:20:35,199644.0,4629.0,142776.0
264193,2021-04-04,Rio Grande do Sul,Brazil,2021-04-05 04:20:35,860136.0,20499.0,824026.0
264194,2021-04-04,Rio de Janeiro,Brazil,2021-04-05 04:20:35,658440.0,37687.0,605442.0
264197,2021-04-04,Rondonia,Brazil,2021-04-05 04:20:35,190320.0,4278.0,164607.0
264198,2021-04-04,Roraima,Brazil,2021-04-05 04:20:35,90350.0,1352.0,84118.0
264216,2021-04-04,Santa Catarina,Brazil,2021-04-05 04:20:35,816540.0,11243.0,773868.0
264218,2021-04-04,Sao Paulo,Brazil,2021-04-05 04:20:35,2527400.0,77020.0,2149176.0
264224,2021-04-04,Sergipe,Brazil,2021-04-05 04:20:35,178301.0,3592.0,158658.0
264268,2021-04-04,Tocantins,Brazil,2021-04-05 04:20:35,143322.0,2107.0,122580.0
264528,2021-04-05,Acre,Brazil,2021-04-06 04:20:32,71330.0,1298.0,54972.0
264534,2021-04-05,Alagoas,Brazil,2021-04-06 04:20:32,156522.0,3665.0,148876.0
264539,2021-04-05,Amapa,Brazil,2021-04-06 04:20:32,99237.0,1334.0,72904.0
264540,2021-04-05,Amazonas,Brazil,2021-04-06 04:20:32,352976.0,12107.0,301338.0
264575,2021-04-05,Bahia,Brazil,2021-04-06 04:20:32,817722.0,15796.0,787720.0
264618,2021-04-05,Ceara,Brazil,2021-04-06 04:20:32,552009.0,14407.0,388801.0
264655,2021-04-05,Distrito Federal,Brazil,2021-04-06 04:20:32,351163.0,6366.0,329673.0
264664,2021-04-05,Espirito Santo,Brazil,2021-04-06 04:20:32,390640.0,7753.0,360074.0
264688,2021-04-05,Goias,Brazil,2021-04-06 04:20:32,490889.0,11887.0,468971.0
264822,2021-04-05,Maranhao,Brazil,2021-04-06 04:20:32,244995.0,6278.0,220903.0
264828,2021-04-05,Mato Grosso,Brazil,2021-04-06 04:20:32,315295.0,7982.0,291209.0
264829,2021-04-05,Mato Grosso do Sul,Brazil,2021-04-06 04:20:32,221725.0,4513.0,202278.0
264841,2021-04-05,Minas Gerais,Brazil,2021-04-06 04:20:32,1159039.0,25713.0,1033692.0
264921,2021-04-05,Para,Brazil,2021-04-06 04:20:32,423691.0,10778.0,394451.0
264922,2021-04-05,Paraiba,Brazil,2021-04-06 04:20:32,264640.0,5949.0,186259.0
264923,2021-04-05,Parana,Brazil,2021-04-06 04:20:32,860424.0,17405.0,605045.0
264928,2021-04-05,Pernambuco,Brazil,2021-04-06 04:20:32,356326.0,12421.0,298206.0
264929,2021-04-05,Piaui,Brazil,2021-04-06 04:20:32,210843.0,4268.0,205341.0
264957,2021-04-05,Rio Grande do Norte,Brazil,2021-04-06 04:20:32,199748.0,4641.0,142776.0
264958,2021-04-05,Rio Grande do Sul,Brazil,2021-04-06 04:20:32,860924.0,20600.0,826381.0
264959,2021-04-05,Rio de Janeiro,Brazil,2021-04-06 04:20:32,659237.0,37693.0,614214.0
264962,2021-04-05,Rondonia,Brazil,2021-04-06 04:20:32,190995.0,4327.0,164607.0
264963,2021-04-05,Roraima,Brazil,2021-04-06 04:20:32,90371.0,1352.0,84118.0
264981,2021-04-05,Santa Catarina,Brazil,2021-04-06 04:20:32,817884.0,11324.0,773868.0
264983,2021-04-05,Sao Paulo,Brazil,2021-04-06 04:20:32,2532047.0,77165.0,2166848.0
264989,2021-04-05,Sergipe,Brazil,2021-04-06 04:20:32,179278.0,3617.0,158658.0
265033,2021-04-05,Tocantins,Brazil,2021-04-06 04:20:32,143651.0,2113.0,123375.0
265293,2021-04-06,Acre,Brazil,2021-04-07 04:20:53,71420.0,1306.0,54972.0
265299,2021-04-06,Alagoas,Brazil,2021-04-07 04:20:53,157330.0,3688.0,149548.0
265304,2021-04-06,Amapa,Brazil,2021-04-07 04:20:53,99708.0,1346.0,72904.0
265305,2021-04-06,Amazonas,Brazil,2021-04-07 04:20:53,353929.0,12136.0,301338.0
265340,2021-04-06,Bahia,Brazil,2021-04-07 04:20:53,821303.0,15918.0,791525.0
265383,2021-04-06,Ceara,Brazil,2021-04-07 04:20:53,559431.0,14692.0,392255.0
265420,2021-04-06,Distrito Federal,Brazil,2021-04-07 04:20:53,352067.0,6449.0,329673.0
265429,2021-04-06,Espirito Santo,Brazil,2021-04-07 04:20:53,393183.0,7862.0,360074.0
265453,2021-04-06,Goias,Brazil,2021-04-07 04:20:53,494504.0,12119.0,472247.0
265587,2021-04-06,Maranhao,Brazil,2021-04-07 04:20:53,245765.0,6321.0,220903.0
265593,2021-04-06,Mato Grosso,Brazil,2021-04-07 04:20:53,317751.0,8081.0,291209.0
265594,2021-04-06,Mato Grosso do Sul,Brazil,2021-04-07 04:20:53,223209.0,4571.0,203050.0
265606,2021-04-06,Minas Gerais,Brazil,2021-04-07 04:20:53,1169489.0,25795.0,1042082.0
265686,2021-04-06,Para,Brazil,2021-04-07 04:20:53,426204.0,10825.0,394451.0
265687,2021-04-06,Paraiba,Brazil,2021-04-07 04:20:53,265457.0,6001.0,186879.0
265688,2021-04-06,Parana,Brazil,2021-04-07 04:20:53,864677.0,17685.0,605045.0
265693,2021-04-06,Pernambuco,Brazil,2021-04-07 04:20:53,358505.0,12479.0,303491.0
265694,2021-04-06,Piaui,Brazil,2021-04-07 04:20:53,212347.0,4298.0,206802.0
265722,2021-04-06,Rio Grande do Norte,Brazil,2021-04-07 04:20:53,200779.0,4710.0,142776.0
265723,2021-04-06,Rio Grande do Sul,Brazil,2021-04-07 04:20:53,868590.0,21018.0,833116.0
265724,2021-04-06,Rio de Janeiro,Brazil,2021-04-07 04:20:53,660907.0,38040.0,616078.0
265727,2021-04-06,Rondonia,Brazil,2021-04-07 04:20:53,192309.0,4368.0,164607.0
265728,2021-04-06,Roraima,Brazil,2021-04-07 04:20:53,90582.0,1362.0,84118.0
265746,2021-04-06,Santa Catarina,Brazil,2021-04-07 04:20:53,821952.0,11548.0,773868.0
265748,2021-04-06,Sao Paulo,Brazil,2021-04-07 04:20:53,2554841.0,78554.0,2184195.0
265754,2021-04-06,Sergipe,Brazil,2021-04-07 04:20:53,179790.0,3642.0,158658.0
265798,2021-04-06,Tocantins,Brazil,2021-04-07 04:20:53,144551.0,2133.0,123684.0
266058,2021-04-07,Acre,Brazil,2021-04-08 04:21:13,71880.0,1318.0,55117.0
266064,2021-04-07,Alagoas,Brazil,2021-04-08 04:21:13,158069.0,3710.0,149548.0
266069,2021-04-07,Amapa,Brazil,2021-04-08 04:21:13,100292.0,1356.0,72904.0
266070,2021-04-07,Amazonas,Brazil,2021-04-08 04:21:13,355027.0,12177.0,302749.0
266105,2021-04-07,Bahia,Brazil,2021-04-08 04:21:13,825015.0,16107.0,794967.0
266148,2021-04-07,Ceara,Brazil,2021-04-08 04:21:13,564524.0,14884.0,397569.0
266185,2021-04-07,Distrito Federal,Brazil,2021-04-08 04:21:13,353206.0,6532.0,329673.0
266194,2021-04-07,Espirito Santo,Brazil,2021-04-08 04:21:13,395799.0,7937.0,363880.0
266218,2021-04-07,Goias,Brazil,2021-04-08 04:21:13,498522.0,12343.0,475835.0
266352,2021-04-07,Maranhao,Brazil,2021-04-08 04:21:13,246665.0,6369.0,223168.0
266358,2021-04-07,Mato Grosso,Brazil,2021-04-08 04:21:13,320791.0,8184.0,298627.0
266359,2021-04-07,Mato Grosso do Sul,Brazil,2021-04-08 04:21:13,224697.0,4630.0,203779.0
266371,2021-04-07,Minas Gerais,Brazil,2021-04-08 04:21:13,1182847.0,26303.0,1061397.0
266451,2021-04-07,Para,Brazil,2021-04-08 04:21:13,428880.0,10880.0,400205.0
266452,2021-04-07,Paraiba,Brazil,2021-04-08 04:21:13,267008.0,6050.0,186879.0
266453,2021-04-07,Parana,Brazil,2021-04-08 04:21:13,869167.0,18118.0,613836.0
266458,2021-04-07,Pernambuco,Brazil,2021-04-08 04:21:13,361470.0,12541.0,303491.0
266459,2021-04-07,Piaui,Brazil,2021-04-08 04:21:13,213660.0,4341.0,208048.0
266487,2021-04-07,Rio Grande do Norte,Brazil,2021-04-08 04:21:13,201737.0,4786.0,142776.0
266488,2021-04-07,Rio Grande do Sul,Brazil,2021-04-08 04:21:13,875450.0,21261.0,839406.0
266489,2021-04-07,Rio de Janeiro,Brazil,2021-04-08 04:21:13,666025.0,38282.0,616078.0
266492,2021-04-07,Rondonia,Brazil,2021-04-08 04:21:13,193630.0,4419.0,171652.0
266493,2021-04-07,Roraima,Brazil,2021-04-08 04:21:13,90765.0,1367.0,84118.0
266511,2021-04-07,Santa Catarina,Brazil,2021-04-08 04:21:13,825860.0,11613.0,790221.0
266513,2021-04-07,Sao Paulo,Brazil,2021-04-08 04:21:13,2576362.0,79443.0,2218618.0
266519,2021-04-07,Sergipe,Brazil,2021-04-08 04:21:13,180483.0,3668.0,163462.0
266563,2021-04-07,Tocantins,Brazil,2021-04-08 04:21:13,145374.0,2157.0,124156.0
266823,2021-04-08,Acre,Brazil,2021-04-09 04:21:13,72403.0,1325.0,61501.0
266829,2021-04-08,Alagoas,Brazil,2021-04-09 04:21:13,158822.0,3732.0,150949.0
266834,2021-04-08,Amapa,Brazil,2021-04-09 04:21:13,100672.0,1371.0,73257.0
266835,2021-04-08,Amazonas,Brazil,2021-04-09 04:21:13,355987.0,12202.0,302749.0
266870,2021-04-08,Bahia,Brazil,2021-04-09 04:21:13,828466.0,16232.0,798297.0
266913,2021-04-08,Ceara,Brazil,2021-04-09 04:21:13,572618.0,15059.0,397879.0
266950,2021-04-08,Distrito Federal,Brazil,2021-04-09 04:21:13,354816.0,6609.0,335776.0
266959,2021-04-08,Espirito Santo,Brazil,2021-04-09 04:21:13,398217.0,8014.0,369225.0
266983,2021-04-08,Goias,Brazil,2021-04-09 04:21:13,501814.0,12518.0,477172.0
267117,2021-04-08,Maranhao,Brazil,2021-04-09 04:21:13,247107.0,6416.0,223168.0
267123,2021-04-08,Mato Grosso,Brazil,2021-04-09 04:21:13,322951.0,8257.0,300564.0
267124,2021-04-08,Mato Grosso do Sul,Brazil,2021-04-09 04:21:13,225992.0,4717.0,205751.0
267136,2021-04-08,Minas Gerais,Brazil,2021-04-09 04:21:13,1192050.0,26795.0,1073225.0
267216,2021-04-08,Para,Brazil,2021-04-09 04:21:13,431636.0,10975.0,405154.0
267217,2021-04-08,Paraiba,Brazil,2021-04-09 04:21:13,268179.0,6085.0,190002.0
267218,2021-04-08,Parana,Brazil,2021-04-09 04:21:13,873972.0,18492.0,619017.0
267223,2021-04-08,Pernambuco,Brazil,2021-04-09 04:21:13,364354.0,12623.0,307902.0
267224,2021-04-08,Piaui,Brazil,2021-04-09 04:21:13,215140.0,4379.0,209483.0
267252,2021-04-08,Rio Grande do Norte,Brazil,2021-04-09 04:21:13,203389.0,4806.0,142776.0
267253,2021-04-08,Rio Grande do Sul,Brazil,2021-04-09 04:21:13,879263.0,21538.0,843500.0
267254,2021-04-08,Rio de Janeiro,Brazil,2021-04-09 04:21:13,671207.0,38657.0,624024.0
267257,2021-04-08,Rondonia,Brazil,2021-04-09 04:21:13,195138.0,4464.0,171652.0
267258,2021-04-08,Roraima,Brazil,2021-04-09 04:21:13,91036.0,1384.0,85381.0
267276,2021-04-08,Santa Catarina,Brazil,2021-04-09 04:21:13,829444.0,11759.0,793517.0
267278,2021-04-08,Sao Paulo,Brazil,2021-04-09 04:21:13,2597366.0,80742.0,2218618.0
267284,2021-04-08,Sergipe,Brazil,2021-04-09 04:21:13,181312.0,3693.0,163462.0
267328,2021-04-08,Tocantins,Brazil,2021-04-09 04:21:13,146506.0,2181.0,124733.0
267588,2021-04-09,Acre,Brazil,2021-04-10 04:20:59,72897.0,1334.0,61501.0
267594,2021-04-09,Alagoas,Brazil,2021-04-10 04:20:59,159511.0,3756.0,151667.0
267599,2021-04-09,Amapa,Brazil,2021-04-10 04:20:59,100948.0,1381.0,73257.0
267600,2021-04-09,Amazonas,Brazil,2021-04-10 04:20:59,357159.0,12226.0,302749.0
267635,2021-04-09,Bahia,Brazil,2021-04-10 04:20:59,832749.0,16347.0,801938.0
267678,2021-04-09,Ceara,Brazil,2021-04-10 04:20:59,579930.0,15278.0,403511.0
267715,2021-04-09,Distrito Federal,Brazil,2021-04-10 04:20:59,356558.0,6676.0,335776.0
267724,2021-04-09,Espirito Santo,Brazil,2021-04-10 04:20:59,400820.0,8079.0,371676.0
267748,2021-04-09,Goias,Brazil,2021-04-10 04:20:59,505075.0,12644.0,482173.0
267882,2021-04-09,Maranhao,Brazil,2021-04-10 04:20:59,247747.0,6465.0,223168.0
267888,2021-04-09,Mato Grosso,Brazil,2021-04-10 04:20:59,325464.0,8338.0,300564.0
267889,2021-04-09,Mato Grosso do Sul,Brazil,2021-04-10 04:20:59,227226.0,4769.0,207412.0
267901,2021-04-09,Minas Gerais,Brazil,2021-04-10 04:20:59,1208529.0,27250.0,1091688.0
267981,2021-04-09,Para,Brazil,2021-04-10 04:20:59,434386.0,11062.0,405154.0
267982,2021-04-09,Paraiba,Brazil,2021-04-10 04:20:59,269451.0,6118.0,190188.0
267983,2021-04-09,Parana,Brazil,2021-04-10 04:20:59,877883.0,18803.0,623358.0
267988,2021-04-09,Pernambuco,Brazil,2021-04-10 04:20:59,366346.0,12686.0,307902.0
267989,2021-04-09,Piaui,Brazil,2021-04-10 04:20:59,216352.0,4425.0,210594.0
268017,2021-04-09,Rio Grande do Norte,Brazil,2021-04-10 04:20:59,205249.0,4835.0,142776.0
268018,2021-04-09,Rio Grande do Sul,Brazil,2021-04-10 04:20:59,886149.0,21779.0,849784.0
268019,2021-04-09,Rio de Janeiro,Brazil,2021-04-10 04:20:59,675027.0,39038.0,627510.0
268022,2021-04-09,Rondonia,Brazil,2021-04-10 04:20:59,196270.0,4495.0,171652.0
268023,2021-04-09,Roraima,Brazil,2021-04-10 04:20:59,91302.0,1387.0,85381.0
268041,2021-04-09,Santa Catarina,Brazil,2021-04-10 04:20:59,832834.0,11874.0,793517.0
268043,2021-04-09,Sao Paulo,Brazil,2021-04-10 04:20:59,2618067.0,81750.0,2218618.0
268049,2021-04-09,Sergipe,Brazil,2021-04-10 04:20:59,182014.0,3719.0,163462.0
268093,2021-04-09,Tocantins,Brazil,2021-04-10 04:20:59,147231.0,2204.0,125205.0
268353,2021-04-10,Acre,Brazil,2021-04-11 04:20:56,73275.0,1339.0,61501.0
268359,2021-04-10,Alagoas,Brazil,2021-04-11 04:20:56,160125.0,3780.0,151667.0
268364,2021-04-10,Amapa,Brazil,2021-04-11 04:20:56,101195.0,1386.0,73257.0
268365,2021-04-10,Amazonas,Brazil,2021-04-11 04:20:56,357896.0,12245.0,302749.0
268400,2021-04-10,Bahia,Brazil,2021-04-11 04:20:56,835962.0,16445.0,801938.0
268443,2021-04-10,Ceara,Brazil,2021-04-11 04:20:56,584619.0,15427.0,403511.0
268480,2021-04-10,Distrito Federal,Brazil,2021-04-11 04:20:56,357761.0,6709.0,335776.0
268489,2021-04-10,Espirito Santo,Brazil,2021-04-11 04:20:56,402672.0,8133.0,372407.0
268513,2021-04-10,Goias,Brazil,2021-04-11 04:20:56,506951.0,12743.0,482173.0
268647,2021-04-10,Maranhao,Brazil,2021-04-11 04:20:56,248479.0,6512.0,223168.0
